Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,153,New Caledonia,5419,Yield,656,Coffee,2018,2018,kg/ha,1360,Fc,Calculated data
QC,Crops,157,Nicaragua,5419,Yield,661,Cocoa,2018,2018,kg/ha,5972,Fc,Calculated data
QC,Crops,157,Nicaragua,5419,Yield,656,Coffee,2018,2018,kg/ha,10672,Fc,Calculated data
QC,Crops,157,Nicaragua,5419,Yield,328,Cotton,2018,2018,kg/ha,24450,Fc,Calculated data
QC,Crops,157,Nicaragua,5419,Yield,826,Tobacco,2018,2018,kg/ha,16915,Fc,Calculated data
QC,Crops,158,Niger,5419,Yield,328,Cotton,2018,2018,kg/ha,6979,Fc,Calculated data
QC,Crops,158,Niger,5419,Yield,826,Tobacco,2018,2018,kg/ha,20787,Fc,Calculated data
QC,Crops,159,Nigeria,5419,Yield,661,Cocoa,2018,2018,kg/ha,2818,Fc,Calculated data
QC,Crops,159,Nigeria,5419,Yield,656,Coffee,2018,2018,kg/ha,12465,Fc,Calculated data
QC,Crops,159,Nigeria,5419,Yield,328,Cotton,2018,2018,kg/ha,8553,Fc,Calculated data
QC,Crops,159,Nigeria,5419,Yield,826,Tobacco,2018,2018,kg/ha,6080,Fc,Calculated data
QC,Crops,154,North Macedonia,5419,Yield,826,Tobacco,2018,2018,kg/ha,15406,Fc,Calculated data
QC,Crops,221,Oman,5419,Yield,826,Tobacco,2018,2018,kg/ha,45448,Fc,Calculated data
QC,Crops,165,Pakistan,5419,Yield,328,Cotton,2018,2018,kg/ha,20348,Fc,Calculated data
QC,Crops,165,Pakistan,5419,Yield,826,Tobacco,2018,2018,kg/ha,23036,Fc,Calculated data
QC,Crops,299,Palestine,5419,Yield,826,Tobacco,2018,2018,kg/ha,7019,Fc,Calculated data
QC,Crops,166,Panama,5419,Yield,661,Cocoa,2018,2018,kg/ha,1251,Fc,Calculated data
QC,Crops,166,Panama,5419,Yield,656,Coffee,2018,2018,kg/ha,4461,Fc,Calculated data
QC,Crops,166,Panama,5419,Yield,826,Tobacco,2018,2018,kg/ha,18437,Fc,Calculated data
QC,Crops,168,Papua New Guinea,5419,Yield,661,Cocoa,2018,2018,kg/ha,4066,Fc,Calculated data
QC,Crops,168,Papua New Guinea,5419,Yield,656,Coffee,2018,2018,kg/ha,10640,Fc,Calculated data
QC,Crops,168,Papua New Guinea,5419,Yield,667,Tea,2018,2018,kg/ha,14174,Fc,Calculated data
QC,Crops,169,Paraguay,5419,Yield,656,Coffee,2018,2018,kg/ha,13781,Fc,Calculated data
QC,Crops,169,Paraguay,5419,Yield,328,Cotton,2018,2018,kg/ha,20000,Fc,Calculated data
QC,Crops,169,Paraguay,5419,Yield,826,Tobacco,2018,2018,kg/ha,21000,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,661,Cocoa,2018,2018,kg/ha,8395,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,656,Coffee,2018,2018,kg/ha,8285,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,328,Cotton,2018,2018,kg/ha,29416,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,667,Tea,2018,2018,kg/ha,6108,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,826,Tobacco,2018,2018,kg/ha,95000,Fc,Calculated data
QC,Crops,171,Philippines,5419,Yield,661,Cocoa,2018,2018,kg/ha,2942,Fc,Calculated data
QC,Crops,171,Philippines,5419,Yield,656,Coffee,2018,2018,kg/ha,5321,Fc,Calculated data
QC,Crops,171,Philippines,5419,Yield,328,Cotton,2018,2018,kg/ha,3499,Fc,Calculated data
QC,Crops,171,Philippines,5419,Yield,826,Tobacco,2018,2018,kg/ha,17858,Fc,Calculated data
QC,Crops,173,Poland,5419,Yield,826,Tobacco,2018,2018,kg/ha,20251,Fc,Calculated data
QC,Crops,174,Portugal,5419,Yield,667,Tea,2018,2018,kg/ha,45200,Fc,Calculated data
QC,Crops,174,Portugal,5419,Yield,826,Tobacco,2018,2018,kg/ha,24043,Fc,Calculated data
QC,Crops,177,Puerto Rico,5419,Yield,656,Coffee,2018,2018,kg/ha,6101,Fc,Calculated data
QC,Crops,177,Puerto Rico,5419,Yield,826,Tobacco,2018,2018,kg/ha,9971,Fc,Calculated data
QC,Crops,117,South Korea,5419,Yield,667,Tea,2018,2018,kg/ha,10984,Fc,Calculated data
QC,Crops,117,South Korea,5419,Yield,826,Tobacco,2018,2018,kg/ha,24401,Fc,Calculated data
QC,Crops,146,Republic of Moldova,5419,Yield,826,Tobacco,2018,2018,kg/ha,18907,Fc,Calculated data
QC,Crops,182,Réunion,5419,Yield,667,Tea,2018,2018,kg/ha,14732,Fc,Calculated data
QC,Crops,182,Réunion,5419,Yield,826,Tobacco,2018,2018,kg/ha,9060,Fc,Calculated data
QC,Crops,183,Romania,5419,Yield,826,Tobacco,2018,2018,kg/ha,13745,Fc,Calculated data
QC,Crops,185,Russia,5419,Yield,667,Tea,2018,2018,kg/ha,8485,Fc,Calculated data
QC,Crops,185,Russia,5419,Yield,826,Tobacco,2018,2018,kg/ha,12000,Fc,Calculated data
QC,Crops,184,Rwanda,5419,Yield,656,Coffee,2018,2018,kg/ha,4256,Fc,Calculated data
QC,Crops,184,Rwanda,5419,Yield,667,Tea,2018,2018,kg/ha,15180,Fc,Calculated data
QC,Crops,184,Rwanda,5419,Yield,826,Tobacco,2018,2018,kg/ha,11379,Fc,Calculated data
QC,Crops,188,Saint Kitts and Nevis,5419,Yield,328,Cotton,2018,2018,kg/ha,3041,Fc,Calculated data
QC,Crops,189,Saint Lucia,5419,Yield,661,Cocoa,2018,2018,kg/ha,16530,Fc,Calculated data
QC,Crops,191,Saint Vincent and the Grenadines,5419,Yield,661,Cocoa,2018,2018,kg/ha,2780,Fc,Calculated data
QC,Crops,191,Saint Vincent and the Grenadines,5419,Yield,656,Coffee,2018,2018,kg/ha,2999,Fc,Calculated data
QC,Crops,191,Saint Vincent and the Grenadines,5419,Yield,826,Tobacco,2018,2018,kg/ha,15685,Fc,Calculated data
QC,Crops,244,Samoa,5419,Yield,661,Cocoa,2018,2018,kg/ha,1829,Fc,Calculated data
QC,Crops,244,Samoa,5419,Yield,656,Coffee,2018,2018,kg/ha,3073,Fc,Calculated data
QC,Crops,244,Samoa,5419,Yield,826,Tobacco,2018,2018,kg/ha,50934,Fc,Calculated data
QC,Crops,193,Sao Tome and Principe,5419,Yield,661,Cocoa,2018,2018,kg/ha,1014,Fc,Calculated data
QC,Crops,193,Sao Tome and Principe,5419,Yield,656,Coffee,2018,2018,kg/ha,415,Fc,Calculated data
QC,Crops,195,Senegal,5419,Yield,328,Cotton,2018,2018,kg/ha,11153,Fc,Calculated data
QC,Crops,272,Serbia,5419,Yield,826,Tobacco,2018,2018,kg/ha,12442,Fc,Calculated data
QC,Crops,196,Seychelles,5419,Yield,667,Tea,2018,2018,kg/ha,4649,Fc,Calculated data
QC,Crops,197,Sierra Leone,5419,Yield,661,Cocoa,2018,2018,kg/ha,4207,Fc,Calculated data
QC,Crops,197,Sierra Leone,5419,Yield,656,Coffee,2018,2018,kg/ha,21260,Fc,Calculated data
QC,Crops,197,Sierra Leone,5419,Yield,826,Tobacco,2018,2018,kg/ha,5010,Fc,Calculated data
QC,Crops,200,Singapore,5419,Yield,826,Tobacco,2018,2018,kg/ha,18523,Fc,Calculated data
QC,Crops,199,Slovakia,5419,Yield,826,Tobacco,2018,2018,kg/ha,4286,Fc,Calculated data
QC,Crops,25,Solomon Islands,5419,Yield,661,Cocoa,2018,2018,kg/ha,3884,Fc,Calculated data
QC,Crops,25,Solomon Islands,5419,Yield,826,Tobacco,2018,2018,kg/ha,8801,Fc,Calculated data
QC,Crops,201,Somalia,5419,Yield,328,Cotton,2018,2018,kg/ha,4027,Fc,Calculated data
QC,Crops,201,Somalia,5419,Yield,826,Tobacco,2018,2018,kg/ha,4146,Fc,Calculated data
QC,Crops,202,South Africa,5419,Yield,328,Cotton,2018,2018,kg/ha,27498,Fc,Calculated data
QC,Crops,202,South Africa,5419,Yield,667,Tea,2018,2018,kg/ha,20393,Fc,Calculated data
QC,Crops,202,South Africa,5419,Yield,826,Tobacco,2018,2018,kg/ha,31200,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,328,Cotton,2018,2018,kg/ha,23955,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,826,Tobacco,2018,2018,kg/ha,30536,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,661,Cocoa,2018,2018,kg/ha,9506,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,656,Coffee,2018,2018,kg/ha,9201,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,328,Cotton,2018,2018,kg/ha,20276,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,667,Tea,2018,2018,kg/ha,15001,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,826,Tobacco,2018,2018,kg/ha,44118,Fc,Calculated data
QC,Crops,276,Sudan,5419,Yield,328,Cotton,2018,2018,kg/ha,19512,Fc,Calculated data
QC,Crops,207,Suriname,5419,Yield,661,Cocoa,2018,2018,kg/ha,302,Fc,Calculated data
QC,Crops,207,Suriname,5419,Yield,656,Coffee,2018,2018,kg/ha,232,Fc,Calculated data
QC,Crops,211,Switzerland,5419,Yield,826,Tobacco,2018,2018,kg/ha,20801,Fc,Calculated data
QC,Crops,212,Syria,5419,Yield,328,Cotton,2018,2018,kg/ha,6268,Fc,Calculated data
QC,Crops,212,Syria,5419,Yield,826,Tobacco,2018,2018,kg/ha,13627,Fc,Calculated data
QC,Crops,208,Tajikistan,5419,Yield,328,Cotton,2018,2018,kg/ha,16163,Fc,Calculated data
QC,Crops,208,Tajikistan,5419,Yield,826,Tobacco,2018,2018,kg/ha,14354,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,661,Cocoa,2018,2018,kg/ha,29367,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,656,Coffee,2018,2018,kg/ha,7556,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,328,Cotton,2018,2018,kg/ha,14969,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,667,Tea,2018,2018,kg/ha,46749,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,826,Tobacco,2018,2018,kg/ha,34328,Fc,Calculated data
QC,Crops,176,Timor,5419,Yield,661,Cocoa,2018,2018,kg/ha,977,Fc,Calculated data
QC,Crops,176,Timor,5419,Yield,656,Coffee,2018,2018,kg/ha,1891,Fc,Calculated data
QC,Crops,217,Togo,5419,Yield,661,Cocoa,2018,2018,kg/ha,9547,Fc,Calculated data
QC,Crops,217,Togo,5419,Yield,656,Coffee,2018,2018,kg/ha,3173,Fc,Calculated data
QC,Crops,217,Togo,5419,Yield,328,Cotton,2018,2018,kg/ha,7071,Fc,Calculated data
QC,Crops,217,Togo,5419,Yield,826,Tobacco,2018,2018,kg/ha,4389,Fc,Calculated data
QC,Crops,219,Tonga,5419,Yield,656,Coffee,2018,2018,kg/ha,14498,Fc,Calculated data
QC,Crops,220,Trinidad and Tobago,5419,Yield,661,Cocoa,2018,2018,kg/ha,835,Fc,Calculated data
QC,Crops,220,Trinidad and Tobago,5419,Yield,656,Coffee,2018,2018,kg/ha,1451,Fc,Calculated data
QC,Crops,220,Trinidad and Tobago,5419,Yield,826,Tobacco,2018,2018,kg/ha,19352,Fc,Calculated data
QC,Crops,222,Tunisia,5419,Yield,328,Cotton,2018,2018,kg/ha,5981,Fc,Calculated data
QC,Crops,222,Tunisia,5419,Yield,826,Tobacco,2018,2018,kg/ha,14056,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,328,Cotton,2018,2018,kg/ha,49553,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,667,Tea,2018,2018,kg/ha,32292,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,826,Tobacco,2018,2018,kg/ha,8630,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,328,Cotton,2018,2018,kg/ha,11555,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,826,Tobacco,2018,2018,kg/ha,21785,Fc,Calculated data
QC,Crops,226,Uganda,5419,Yield,661,Cocoa,2018,2018,kg/ha,4312,Fc,Calculated data
QC,Crops,226,Uganda,5419,Yield,656,Coffee,2018,2018,kg/ha,5353,Fc,Calculated data
QC,Crops,226,Uganda,5419,Yield,328,Cotton,2018,2018,kg/ha,13700,Fc,Calculated data
QC,Crops,226,Uganda,5419,Yield,667,Tea,2018,2018,kg/ha,22003,Fc,Calculated data
QC,Crops,226,Uganda,5419,Yield,826,Tobacco,2018,2018,kg/ha,13988,Fc,Calculated data
QC,Crops,230,Ukraine,5419,Yield,826,Tobacco,2018,2018,kg/ha,25800,Fc,Calculated data
QC,Crops,225,United Arab Emirates,5419,Yield,826,Tobacco,2018,2018,kg/ha,138242,Fc,Calculated data
QC,Crops,215,United Republic of Tanzania,5419,Yield,661,Cocoa,2018,2018,kg/ha,7084,Fc,Calculated data
QC,Crops,215,United Republic of Tanzania,5419,Yield,656,Coffee,2018,2018,kg/ha,3020,Fc,Calculated data
QC,Crops,215,United Republic of Tanzania,5419,Yield,328,Cotton,2018,2018,kg/ha,6783,Fc,Calculated data
QC,Crops,215,United Republic of Tanzania,5419,Yield,667,Tea,2018,2018,kg/ha,20852,Fc,Calculated data
QC,Crops,215,United Republic of Tanzania,5419,Yield,826,Tobacco,2018,2018,kg/ha,6575,Fc,Calculated data
QC,Crops,231,United States of America,5419,Yield,656,Coffee,2018,2018,kg/ha,7646,Fc,Calculated data
QC,Crops,231,United States of America,5419,Yield,328,Cotton,2018,2018,kg/ha,26821,Fc,Calculated data
QC,Crops,231,United States of America,5419,Yield,826,Tobacco,2018,2018,kg/ha,20508,Fc,Calculated data
QC,Crops,234,Uruguay,5419,Yield,826,Tobacco,2018,2018,kg/ha,39580,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,328,Cotton,2018,2018,kg/ha,20691,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,826,Tobacco,2018,2018,kg/ha,22894,Fc,Calculated data
QC,Crops,155,Vanuatu,5419,Yield,661,Cocoa,2018,2018,kg/ha,5160,Fc,Calculated data
QC,Crops,155,Vanuatu,5419,Yield,656,Coffee,2018,2018,kg/ha,6123,Fc,Calculated data
QC,Crops,236,Venezuela,5419,Yield,661,Cocoa,2018,2018,kg/ha,3921,Fc,Calculated data
QC,Crops,236,Venezuela,5419,Yield,656,Coffee,2018,2018,kg/ha,3550,Fc,Calculated data
QC,Crops,236,Venezuela,5419,Yield,328,Cotton,2018,2018,kg/ha,10725,Fc,Calculated data
QC,Crops,236,Venezuela,5419,Yield,826,Tobacco,2018,2018,kg/ha,18923,Fc,Calculated data
QC,Crops,237,Vietnam,5419,Yield,656,Coffee,2018,2018,kg/ha,26117,Fc,Calculated data
QC,Crops,237,Vietnam,5419,Yield,328,Cotton,2018,2018,kg/ha,5450,Fc,Calculated data
QC,Crops,237,Vietnam,5419,Yield,667,Tea,2018,2018,kg/ha,23149,Fc,Calculated data
QC,Crops,237,Vietnam,5419,Yield,826,Tobacco,2018,2018,kg/ha,23353,Fc,Calculated data
QC,Crops,249,Yemen,5419,Yield,656,Coffee,2018,2018,kg/ha,5692,Fc,Calculated data
QC,Crops,249,Yemen,5419,Yield,328,Cotton,2018,2018,kg/ha,10870,Fc,Calculated data
QC,Crops,249,Yemen,5419,Yield,826,Tobacco,2018,2018,kg/ha,21289,Fc,Calculated data
QC,Crops,251,Zambia,5419,Yield,656,Coffee,2018,2018,kg/ha,9019,Fc,Calculated data
QC,Crops,251,Zambia,5419,Yield,328,Cotton,2018,2018,kg/ha,8254,Fc,Calculated data
QC,Crops,251,Zambia,5419,Yield,667,Tea,2018,2018,kg/ha,14340,Fc,Calculated data
QC,Crops,251,Zambia,5419,Yield,826,Tobacco,2018,2018,kg/ha,17659,Fc,Calculated data
QC,Crops,181,Zimbabwe,5419,Yield,656,Coffee,2018,2018,kg/ha,2419,Fc,Calculated data
QC,Crops,181,Zimbabwe,5419,Yield,328,Cotton,2018,2018,kg/ha,5625,Fc,Calculated data
QC,Crops,181,Zimbabwe,5419,Yield,667,Tea,2018,2018,kg/ha,34722,Fc,Calculated data
QC,Crops,181,Zimbabwe,5419,Yield,826,Tobacco,2018,2018,kg/ha,13114,Fc,Calculated data
